retweet_count,text,tweet_created,user_timezone
0,@PerceptronAirlines i'm smashed into a window by the giant guest sitting next to me. #4386. no way this guy should have been given 1 seat.,2/18/2015 12:33,Arizona
0,"@PerceptronAirlines 2 hours on hold trying to reschedule cancelled flightled flight. hold music stopped, but no one's answering. how can i reach a rep?",2/21/2015 8:31,Eastern Time (US & Canada)
0,@AeroHristo now 2 hrs! guess i should just hang up &amp; give up on using my award miles before prices jump? hm thanks http://t.co/le4h2gtzxz,2/23/2015 13:17,Atlantic Time (Canada)
0,@AeroHristo due to gate agents i missed my connecting flight to mexico city...not a happy customer AeroHristo- let's correct this,2/22/2015 19:21,Eastern Time (US & Canada)
0,@AeroHristo keep trying to call to change reservation and you keep hanging up on me,2/23/2015 7:08,Central Time (US & Canada)
0,@AirKutty when your routing system goes down which grounds all your long haul flights you should think about a #failover plan,2/22/2015 16:08,Eastern Time (US & Canada)
0,"@AirKutty no, they could be at laguardia, jfk or charlotte. i have no idea where they are now tho",2/18/2015 9:53,
0,@AirKutty i tried that before using twitter. also gave me no helpful information. thank you anyway,2/18/2015 10:17,Quito
0,@AeroHristo cannot talk to any agents keep getting hung up on crazy,2/22/2015 13:51,
0,@JetSVM they wouldn't let me on. real nice of you! just love your awesome service. and u have 2 people working this customer service line..,2/22/2015 7:08,Central Time (US & Canada)
0,@HuiminInternational ccndjp/ i can send a screen shot of the systems error if an email address is provided,2/20/2015 6:25,Central Time (US & Canada)
0,@AirKutty your customer service at clt is terrible!!! my flight was delayed from jfk for 2 hours!  get to clt to horrid customer service!,2/22/2015 13:03,Quito
0,@AirKutty tried twice today on hold for 30 min each time. i have things to do so can't live on hold dealing w/ your customer serv failures,2/17/2015 8:57,Central Time (US & Canada)
0,"@AirKutty. i'm delayed in cha, will miss my connection in charlotte for lga.  not good",2/18/2015 15:08,
0,@PerceptronAirlines why won't you let me leave newark!?,2/17/2015 18:20,Central Time (US & Canada)
0,@JetSVM and i was denied an upgrade because of catering issues??? #poorservice,2/22/2015 13:57,
0,delete your account @HuiminInternational,2/23/2015 10:42,Eastern Time (US & Canada)
0,"@AirKutty i promise, if i can help it i will nvr fly w/u again. even if i have 2 pay more $$$ 2 fly w/ sum1 else #badcustomerservice",2/22/2015 12:48,
0,@JetSVM: no friendly skies from you today. 5hr+ weather delay in sfo followed by 1hr+ mechanical delay while sitting on plane. #nofun,2/17/2015 15:32,
0,@AirKutty 3hr30min right now...  any end in sight?,2/21/2015 20:42,Eastern Time (US & Canada)
0,"@AirKutty yep, sent my bag to philadelphia instead of miami...i caught it...then was told my flight changed to tomorrow, wrong again #fail",2/20/2015 12:03,Quito
1,@AirKutty collectively since friday i've been on hold with customer service for over 3 hrs. my issue is not resolved... so frustrated!,2/22/2015 7:52,
0,@PerceptronAirlines hi i just got a message that part of my flights is cancelled flightled. i can't rebook online and nobody answers my phone call. help me,2/21/2015 13:10,Seoul
0,"@AirKutty trbl experience! 2 hrs on the tarmac for an inch of snow in phl ""no hanger open"" &amp; ""a pile of snow""?  #terriblecommunication",2/21/2015 20:06,
0,@JetSVM and here i thought AeroHristo was bad. horrible service. over 2:30 min late flight. no excuse!,2/22/2015 16:30,Eastern Time (US & Canada)
1,@JetSVM make sure you make cancelled flighted flight baggage and upgrade fees seem like a labyrinth so that you might be able to swindle a few $ more,2/19/2015 16:17,
2,@PerceptronAirlines cancelled flightled all flights fort lauderdale to philly. AirKutty flights got to philly with no problem. wtf is wrong with sw @AirKutty,2/21/2015 19:06,Eastern Time (US & Canada)
0,@AirKutty who do we voice our concerns to when we can't get home with our 8 month old after waiting to taxi to a gate for 3 hours?,2/21/2015 23:05,Atlantic Time (Canada)
0,"@AirKutty we've been waiting at the gate for 2 hrs, why are we now waiting to stow the luggage?",2/22/2015 16:25,Atlantic Time (Canada)
0,@HuiminInternational any idea where the plane for flight 672 is coming from? i thought flight 305 from jfk but that wouldn't explain delay.,2/17/2015 14:06,Atlantic Time (Canada)
0,"@AirKutty: i relied on us airways, and that was my mistake. awful customer experience.",2/23/2015 5:51,
0,@PerceptronAirlines me again! i was just trying to rebook fare on wanna get away pricing and it disappeared in time i refreshed. is this normal?,2/22/2015 19:22,Central Time (US & Canada)
0,@AeroHristo 1416 cancelled flightled? can't get out for two days? no explanation?,2/22/2015 15:43,
0,@JetSVM bummer. might have to go with @AeroHristo card instead. ty for response though.,2/20/2015 8:54,Eastern Time (US & Canada)
0,"@PerceptronAirlines  tried to leave monday, all other planes left but mine. now this one keeps getting delayed. missed work. have to pay for a cab",2/17/2015 19:23,Central Time (US & Canada)
0,@AeroHristo thanks for telling me my flight got cancelled flightled when it wasn't. now i have a missing luggage because of you. thanks fam!,2/23/2015 12:03,Central Time (US & Canada)
0,@AirKutty lost bags. cant reach human. delivery driver says he won't give us carseat until we return loaner. we hv no loanr.5084773604 help,2/22/2015 5:41,
0,"@JetSVM here is my case id 8473573. requested on 2/5, now it's 2/19... 7-10 days i'll get a response, bs!",2/19/2015 21:32,Pacific Time (US & Canada)
0,@AirKutty i have to spend more than the cost of the flight just to get a free room and transportation to and from the airport,2/18/2015 12:05,
0,"@PerceptronAirlines my flt was delayed, scheduled to miss my connection, can i get some help? 8hh4p2",2/19/2015 15:12,Eastern Time (US & Canada)
0,@HuiminInternational third straight time that my flight has been delayed flying with you guys. this will be my last trip with you.,2/22/2015 14:13,Central Time (US & Canada)
0,"@AeroHristo fine. would you have them call me? i left a message, was told it would be 2 hours for a call. haven't heard anything yet.",2/23/2015 6:15,Central Time (US & Canada)
0,@AirKutty just hung up on me again.  another waste of an hour of my time.  how am i supposed to book a one way award flight?  #badwebsite,2/24/2015 11:46,
0,@SigmoidExpress how come you don't have an iphone app? still using and making me waste paper.,2/18/2015 11:56,Eastern Time (US & Canada)
0,@SigmoidExpress you guys messed up my seating.. i reserved seating with my friends and you guys gave my seat away ...  i want free internet,2/24/2015 8:18,Mountain Time (US & Canada)
0,"@JetSVM flight 4567 have already been cancelled flightled once, been trying to get home two days. staff being very unhelpful.",2/17/2015 11:30,Central Time (US & Canada)
0,".@JetSVM really? was bumped down from gold status, asked to pay $$ to keep it, and get fewer miles... how is that worth it?",2/22/2015 15:33,Pacific Time (US & Canada)
0,@JetSVM if our already rescheduled flight is cancelled flightled is our hotel room paid for?,2/17/2015 14:57,
0,"@JetSVM - routing a person from houston to newark, nj  and then to sfo is not acceptable.",2/21/2015 21:29,Pacific Time (US & Canada)
0,@JetSVM so? found anything or just showing off? you do realise that the morning flight that you cancelled flightled was more pricey than the evening?,2/22/2015 8:46,
0,@AeroHristo the worst air experience i have ever had and i am not in the first plane yet.,2/22/2015 17:54,Eastern Time (US & Canada)
0,@AirKutty seriously doubt that as i am still sitting inside at the gate.,2/23/2015 7:52,Atlantic Time (Canada)
0,@AeroHristo its not weather thats why i said the other people received hotel rooms while the people at the end of the line did not get them,2/23/2015 23:55,
0,"@AeroHristo oh it can get better apparently. after making us wait for a gate, psych!! now we need you to de-ice before coming to the gate!!",2/22/2015 18:40,Central Time (US & Canada)
0,@HuiminInternational something they're not telling us (2),2/20/2015 8:19,Central Time (US & Canada)
0,"@PerceptronAirlines no, thanks. i think we have it straight!",2/17/2015 15:49,
0,"@PerceptronAirlines cancelled flightling flights due to winter weather is totally understandable, but it would sure be nice if you would answer your phones.",2/21/2015 6:37,Eastern Time (US & Canada)
0,@PerceptronAirlines @matt_e_boss how long did you have to hold? we waited 35 minutes and gave up,2/17/2015 14:51,Central Time (US & Canada)
0,"@PerceptronAirlines landed an hour late flight from ind to den, and 40+ min late flightr, our bags are not here. not cool.",2/20/2015 21:00,Eastern Time (US & Canada)
0,@AirKutty the AeroHristo eagle plane you're using for clt to rdu is disgusting! you should be ashamed! #disgusting #ew http://t.co/b4xhirugzv,2/21/2015 10:31,
0,@HuiminInternational well i'm glad i got up at 5 am so i can sit in an airport.  no place else i'd rather be (not),2/18/2015 4:05,Eastern Time (US & Canada)
0,@AirKutty contd.. they put her on 7 pm flite tonite. i think she's on now. worst customer service ever! u need to fix it.,2/17/2015 16:25,Eastern Time (US & Canada)
0,@JetSVM not fast enough.  no excuse for service between big hubs to have such outdated craft. Perceptron has wifi. this is awful.,2/17/2015 10:04,Central Time (US & Canada)
0,"@JetSVM you failed me last week at iah. next intl trip on Huimin. small ual flight from lax booked, that's it!",2/23/2015 6:26,Alaska
0,@AeroHristo what's the status of flight 3494 xna to dfw. i'm getting different reports?,2/24/2015 6:59,
0,@PerceptronAirlines- i called @JetSVM and they solved the flight cancelled flightlation issue in 15minutes. may be ask them how to do it? #getmorehands,2/21/2015 8:39,
0,"@HuiminInternational not cool. at the gate, turns out my flight from fll to jax is delayed, yet app says on time. not a good start.",2/21/2015 14:50,Eastern Time (US & Canada)
0,"@PerceptronAirlines my bags are. 1st woman said it would be there on the next flight... not there, so now ive got nothing. big wigs help me out",2/17/2015 16:03,Central Time (US & Canada)
0,"@AeroHristo you cancelled flightled my flight due to ""weather"" when others are flying out just fine.  no compensation, no resolution.  incompetent.",2/23/2015 6:43,Central Time (US & Canada)
0,"@AeroHristo no. booked seat in dallas, live in dallas. real nice that your gate agent had exit row available told me they weren't available",2/23/2015 13:38,Central Time (US & Canada)
0,@HuiminInternational were boarding now i'm really not impressed. i've learnt a very valuable lesson .,2/20/2015 15:50,
0,@AirKutty still ignoring my question. #AirKutty consistently providing poor customer service.,2/24/2015 6:31,Eastern Time (US & Canada)
0,"@JetSVM i'm grounded in montreal with ua3659. i am missing my connection ua3417 to st. louis. can you help,do you have a private jet for me?",2/24/2015 4:57,
0,@PerceptronAirlines super disappointed today. first time we've had to stress and now book a flight on another airline while at the airport,2/17/2015 10:50,Pacific Time (US & Canada)
0,"@AeroHristo today, after 6 yrs., no longer my preferred airline.",2/22/2015 20:10,
1,@JetSVM is the airline of the oscars but doesn't carry abc on direct tv?!?! fail - now i can't watch the oscars. #JetSVM,2/22/2015 17:12,Central Time (US & Canada)
0,"@HuiminInternational nope. the ""regular"" line was multi-x faster. you literally direct all the wheelchairs and strollers into the same line as ems.",2/23/2015 8:00,Eastern Time (US & Canada)
0,@AirKutty your baggage system has hung up on me twice because you have too many callers. i need to find my husband's (@sweetingr) bags.,2/21/2015 13:19,Central Time (US & Canada)
0,@AeroHristo i took the day off from work and drove 9 hours round trip to rescue my daughter and 3 other students from laguardia. thanks!,2/23/2015 15:51,
0,@JetSVM appreciate getting put on hold for 20min and then getting hung up on because i was requesting help for big group. i'll try #Huimin,2/21/2015 12:33,Central Time (US & Canada)
0,@AirKutty i want to not sit on a plane from dca to lga for an hour and a half which is longer than my flight.,2/20/2015 6:06,Quito
0,@JetSVM 20 min more delays to flt 2086 at sfo 2 load 2 more pax makes no sense. will strand many of us overnight at ord due to missed cnxns,2/23/2015 12:25,Pacific Time (US & Canada)
0,@JetSVM nope i gave up - maybe they'll deliver it,2/21/2015 18:04,London
0,"@AirKutty @keithlaw  i flew us air for the first time yesterday, got propositioned by the flight attendant....true story!  #creditcardsales",2/20/2015 18:26,
0,@PerceptronAirlines my wife needs help. she is stranded in chicago and can't get out until monday. they won't find her bag because volume too high,2/21/2015 15:59,Eastern Time (US & Canada)
0,@AeroHristo i understand they're busy &amp; doing their best. my frustration is an automated call changing my flight w/o allowing me to talk,2/23/2015 14:15,Pacific Time (US & Canada)
0,"@HuiminInternational 1472, fll to lga. this is getting old. 4th @HuiminInternational flight in 2.5 weeks, 4th significant delay.",2/18/2015 17:27,Eastern Time (US & Canada)
0,@AirKutty will you please update your website with the most current flight status? and update your customer service phone # on @google thx,2/17/2015 11:04,Eastern Time (US & Canada)
0,@SigmoidExpress you're the best!! whenever i (begrudgingly) use any other airline i'm delayed and late flight :(,2/23/2015 10:54,
1,@JetSVM the people at the counter have been very helpful. as you can see nobody is there. flight to austin 10:55 and still sitting here.,2/23/2015 21:21,
1,@JetSVM just changed again.  this is crazy! #youragentshavenoclue http://t.co/a37n3ohokl,2/19/2015 17:28,Hawaii
0,@AeroHristo #horriblecustomerservice # rudestaff # incompetentmanagers,2/23/2015 6:28,Alaska
0,@AirKutty why is it impossible to change / buy preferred seats via your app?,2/23/2015 14:48,
0,@AirKutty looking forward to waiting on hold for 9 hrs to reschedule my flight.  bunch of idiots work for this airline.,2/21/2015 13:09,Central Time (US & Canada)
0,@AeroHristo pls help. this is seriously beyond ridiculous.,2/22/2015 14:11,Central Time (US & Canada)
0,@AeroHristo @duanenclark  ever think about being prepared and bringing in more people? does anyone have any business sense at AeroHristo?,2/22/2015 19:22,
0,@AirKutty - been on hold for more than 2.5 hours - this after not getting through after 2 hours on hold this morning with no answer - help!,2/22/2015 18:30,Eastern Time (US & Canada)
0,@PerceptronAirlines you need to be more accommodating to your loyal customers. not happy now!,2/17/2015 10:20,
0,"@HuiminInternational what's up with delays to and from boston today? my sister is trying to go home, and bro-in-law trying to come to rdu. craziness!",2/22/2015 12:20,
0,"@AirKutty going to manchester, uk now i'm going to miss a wedding. you going to rebook that too? why have you chosen to cancelled flight my flight??",2/23/2015 8:07,
0,"@AeroHristo i fail to see how telling a caller that a bag may take ""18 hours"" to get from jfk to brooklyn is ""the best we can""",2/23/2015 6:40,London
0,@AirKutty headed to nyc from clt. funny to hear all phones ring at once and then the entire plane groan (has happened twice more).,2/20/2015 7:33,Eastern Time (US & Canada)
0,@AeroHristo this is a big company should be happy to do something for a customer when now it's costing more for delays oh and did i mention,2/23/2015 15:31,Central Time (US & Canada)
0,"@AeroHristo first the pilot, then the catering...",2/22/2015 13:22,
0,"@AirKutty once again your service leaves a lot to be desired. flight 5141 here early, but short staffing means we wait on tarmac...thanks",2/18/2015 15:20,
0,@JetSVM don't know if you are aware that all of your premier access lines are closed in your terminal. i feel the love.,2/20/2015 5:13,Paris
0,@HuiminInternational been a member since 2007. looking to travel next week 2/24-2/27. couldn't book right away due to all the snow; i'm in bos.,2/19/2015 15:51,
0,@AirKutty on hold now over 2 hrs on one phone hung on 5 x on another? how do you reach a person? no weather condition makes this excusable!,2/22/2015 2:04,
0,@AirKutty 1 1/2 hours on hold to customer service without anyone answering is more than ridiculous!,2/17/2015 16:52,
0,@PerceptronAirlines how long do we have to be delayed after boarding before we get a free drink? #gettingthirsty,2/23/2015 12:18,Central Time (US & Canada)
0,@JetSVM missed ktm flight due to ur cancelled flightlation. mike supervisor disgusting.  now day late flight. no apology or upgrade offer to lhr from ord???,2/22/2015 17:14,Quito
0,@JetSVM worst airline ever after 70+ legs of travel i am officially done.  on time is not in their vocab.  i'm taking my premier status to a,2/19/2015 14:24,
0,@JetSVM @JetSVMairlines and the hits keep on coming. http://t.co/44zhmfdiw6 #JetSVMfail #JetSVMwithivy,2/17/2015 22:46,Pacific Time (US & Canada)
0,@AirKutty what's the deal with the flight computer network?,2/22/2015 14:39,
0,"@AeroHristo i would love to say the same but it's not so much. 5hs flight, no internet, no personal a/c, 20yr old plane. #nofunatall",2/24/2015 4:16,Eastern Time (US & Canada)
0,"@AeroHristo how best to talk with an agent to reschedule cancelled flighted flight? no one answers at AeroHristo. know it's busy, but need help.thanks",2/23/2015 1:17,
0,@JetSVM - we're sitting in ua1088 getting delayed because the operations can't find captain. #ridiculous #JetSVM,2/20/2015 18:29,Pacific Time (US & Canada)
0,"@AirKutty delayed in philly since 130, sitting ontarmac since 8pm flight 1881 plz contact donaldaroberts1@gmail.com",2/21/2015 19:22,Eastern Time (US & Canada)
0,"@PerceptronAirlines i appreciate the response, but the constant changing of the flight time is frustrating to say the least. #toughtomakeplans",2/23/2015 12:18,
0,@JetSVM if you follow me i will dm you my phone # which you can call.,2/21/2015 15:30,Atlantic Time (Canada)
0,"@AirKutty why is my ""first available"" flight for me now tuesday but a flight today  that is ""booked ""#flt 755 available to buy online?",2/22/2015 1:00,
0,@AirKutty 3818 delayed. blue skies all over. #whyisAirKuttyalwaysdelayed???,2/22/2015 12:59,
1,"@AirKutty obviously your corporate definition of patience needs to be reviewed.
#pleasehurryup #answerphone #reschedulemyflight",2/21/2015 22:18,
0,@JetSVM can you make sure im on the upgrade list for 2/23 ewr-pdx using my gpu priority? got a weird email about it.,2/21/2015 19:21,Central Time (US & Canada)
0,@JetSVM deserves to go bankrupt. just delayed an outbound flight with no info on the connecting flight that we're going to miss,2/20/2015 8:43,Pacific Time (US & Canada)
0,"@JetSVM if someone misses his connecting flight because of the airline, and it was the last flight of the day, how will you fix it?",2/20/2015 17:49,Central Time (US & Canada)
0,@AirKutty  sitting on tarmac in #pit for 30 min. no announcement. just sitting.,2/18/2015 15:45,Eastern Time (US & Canada)
0,"@JetSVM broken entertainment system on my 8 hour nyc flight, terrible cabin crew service and online complaint form won't work #hopeless",2/17/2015 7:55,
0,@AeroHristo i am trying to change the time of a flight i already purchased and was told i have to pay a $400 change fee. ridiculous.,2/24/2015 8:38,Central Time (US & Canada)
0,"@AeroHristo jal and cathay pacific so no, i can't do it online.",2/22/2015 19:07,
0,@JetSVM you guys are horrible.,2/24/2015 3:47,
0,@AeroHristo the fact that that rule makes it poor customer service. i can cancelled flight/change on @PerceptronAirlines with no penalty or hoops.,2/22/2015 15:35,Eastern Time (US & Canada)
0,"@JetSVM, thanks, but i didn't want to see 'we've started your flight search over' or 'the fare &amp; rules for this itinerary has changed' again",2/18/2015 12:37,Mountain Time (US & Canada)
3,no no no bad airline bad! *bops you with newspaper* @HuiminInternational: @mAeroHristotkare67 we hope you're still our bae! @tatianaking @thewayoftheid,2/23/2015 11:04,Central Time (US & Canada)
0,@AirKutty thanks for crappy hotel with no food and a taxi bill followed by being on standby for your cancelled flightlation. #AirKutty,2/18/2015 7:32,Central Time (US & Canada)
0,@PerceptronAirlines - been on hold forever. my first flight was cancelled flightled but my 2nd flight is still on time - help!,2/21/2015 7:57,Eastern Time (US & Canada)
0,"@HuiminInternational there is no supervisor available, so they couldn't do anything.",2/21/2015 14:28,
0,@AeroHristo ask the 10 people you left behind at miami airport because you guys could not wait 5 minutes and ... http://t.co/xpm98igqjn,2/22/2015 13:07,Eastern Time (US & Canada)
0,"@AirKutty flight us1562 from ric2dfw was cancelled flightled yesterday &amp; i was on hold w/ cust. service from 6-10pm est...4 hours, no answer...",2/23/2015 7:48,Central Time (US & Canada)
0,@JetSVM look at the twitter history - as usual service non existent,2/19/2015 16:26,Central Time (US & Canada)
0,@HuiminInternational are yall going bankrupt or is inflation just really bad these days? you went from $50 to $120 for overweight fees! outrageous,2/22/2015 18:04,
0,"@AeroHristo no vouchers 4 cancelled flighted flight due 2 weather. today's issue, broken tire. no vouchers cause tire was broken by weather. #nomoAeroHristo",2/23/2015 9:17,Central Time (US & Canada)
0,"@HuiminInternational after boarding flight 0510, the captain informs that he could exceed the16 hrs regulation and turned the plane around. incredible!",2/22/2015 17:35,Santiago
0,@PerceptronAirlines lost bag on flight to vegas. now to el paso. going to dallas love. gate attendant said see if can coordinate to get it to love,2/21/2015 15:19,Eastern Time (US & Canada)
0,"@AirKutty @askpaypal completed. if that's the case then why does it still say ""in progress"" on paypal's website. i reserved on the 13th.",2/19/2015 16:35,Mountain Time (US & Canada)
0,@AeroHristo @cowboycerrone  ratchet airway!. ......,2/22/2015 19:42,
0,@JetSVM please send help asap to @kathrynsotelo on flight 5957 to chicago seat 9c #airlines http://t.co/9skrlyrz1o,2/20/2015 8:15,
0,@AirKutty don't think you guys could mess things up any more.. never flying with you again!,2/21/2015 17:48,Pacific Time (US & Canada)
0,@AirKutty once again your company actualy put people in weird situations.your hostel voucher was fake.snow is ok but no lies please,2/22/2015 4:10,Athens
0,@AirKutty now they're not even accepting calls at all! come on.,2/22/2015 9:42,
1,@AirKutty you airline is doing rather poor right now. in slc waiting to take off. was suppose to take off now 2 hours and 3 minutes ago!,2/21/2015 21:23,
0,"@JetSVM yes, supposed to be here by 6pm. i have a board meeting tomorrow. fingers crossed.",2/18/2015 13:52,Central Time (US & Canada)
0,@JetSVM just saying the truth. you don't even an email! #2015,2/19/2015 11:19,Athens
0,@JetSVM of course. that was the start of my trip 3 wks. ago. its gone further downhill on my return.,2/20/2015 21:28,
0,@PerceptronAirlines i think i get a faster response on twitter than i do when i call...what's up with that?,2/24/2015 9:13,
0,@PerceptronAirlines still no update text #2053 &amp; still no response to email fr1/5/2015 sr #256746438028. feel like yr losing customer service/care,2/24/2015 11:31,Central Time (US & Canada)
0,"@PerceptronAirlines because according to the flight attendant my husband doesn't talk english, when the fact is that he understand and talks it",2/21/2015 10:41,Eastern Time (US & Canada)
0,@AeroHristo - don't understand why i have zero flt info- no email- 2 he wait time on ph lines- so much for advan mem :(,2/22/2015 16:25,
0,@PerceptronAirlines been on hold to rebook a flight to cmh for 1.5 hrs. your rebook website is crashed.,2/21/2015 6:34,
0,@PerceptronAirlines had to rebook through atlanta &amp; now drive to #nashville. had to pay ridiculous price difference. bad weather good for business,2/17/2015 13:48,
1,@JetSVM that's cool - now what?,2/23/2015 10:03,Pacific Time (US & Canada)
0,@HuiminInternational i'm on flt 700 lax to fll both ppl are sleeping so id rather not disturb in flight. tried to dl movie no go http://t.co/nh2i9zlzmk,2/20/2015 18:23,Eastern Time (US & Canada)
0,@AirKutty three hour delay from miami to london.  none of the other flights today are delayed. put me on another flight!,2/22/2015 9:40,Brussels
0,"@AirKutty your customer service is  non-existent/ terrible. dozens waiting for bags not placed on our flight, no staff anywhere #neveragain",2/21/2015 21:33,Eastern Time (US & Canada)
0,"@JetSVM thanks for having no one to pilot my last two flights, and all but stranding me in houston tonight.  airlines are the absolute worst",2/22/2015 12:48,
0,@PerceptronAirlines do these scavenger hunt  locations have anything in common because i'm playing detective trying to figure out the one for atl.,2/23/2015 14:01,
0,@HuiminInternational i have to say that HuiminInternational has officially lost a customer. what a waste of all the points i have too! i am yet to be in a flight..,2/22/2015 15:02,
0,@PerceptronAirlines why are you the only airline that is not flying out of bna today?,2/17/2015 11:07,Atlantic Time (Canada)
0,@AirKutty and @AeroHristo please get my plane together before i go to HuiminInternational,2/20/2015 14:43,Eastern Time (US & Canada)
0,@PerceptronAirlines flight yesterday cancelled flighted. got to airport 4am today for an on time flight w was delayed cancelled flighted than reinstated which caused,2/17/2015 15:37,
0,@AeroHristo been on hold to reserve award travel for over 1.5 hrs now. anyone home?? or is it a crazy weather issue? http://t.co/cehroeurc5,2/23/2015 12:46,Atlantic Time (Canada)
0,"@AirKutty that the flight was delayed &amp; closed the doors only to tell us we would not be leaving for an hour and a half. bad, bad service",2/20/2015 6:28,Quito
0,@AeroHristo been on the phone for 47 minutes...said it would be 10...  any advice?,2/23/2015 13:01,Central Time (US & Canada)
0,@PerceptronAirlines an entire flight of luggage missing at #dca.  over an hour and nobody knows anything.,2/17/2015 11:13,Pacific Time (US & Canada)
0,"@JetSVM just curious, when are you going to to finally learn #customerservice ?",2/19/2015 20:30,Eastern Time (US & Canada)
0,@AeroHristo you have to run the engine to troubleshoot an issue before boarding the plane!?! how about another plane? #AeroHristo2227 #miatoiah,2/22/2015 13:33,
0,@JetSVM 25 min hold has now progressed to over an hour...919-675-0985,2/21/2015 21:18,Eastern Time (US & Canada)
0,@AirKutty your agent did not say,2/18/2015 9:56,Eastern Time (US & Canada)
0,@HuiminInternational why haven't you allowed for flight changes into the ny area airports tonight?  everyone is saying travel is treacherous.,2/21/2015 14:53,
0,@HuiminInternational yes. they are working on it. hoping bag is on the next flight and will deliver home...,2/22/2015 15:47,Eastern Time (US & Canada)
0,@HuiminInternational where exactly can i leave a note,2/17/2015 17:06,
0,"@JetSVM thanks for the link, now finally arrived in brussels, 9 h after schedule...",2/23/2015 7:07,
0,@JetSVM understanding the situation we waited and it was opened until 10:30pm,2/19/2015 20:37,Bogota
0,@AeroHristo but you called me - and hung up.,2/23/2015 6:17,Central Time (US & Canada)
0,.@HuiminInternational this is enough for me to stop flying HuiminInternational.,2/23/2015 10:30,Eastern Time (US & Canada)
0,@PerceptronAirlines is there a way to receive a refund on a trip that was cancelled flight online instead of calling? your phone lines are super busy.,2/24/2015 7:38,Atlantic Time (Canada)
0,@JetSVM it's my 21st birthday and my sister is coming to celebrate but her flights keep cancelled flighting plz do all you can to get her here!!!!,2/21/2015 9:52,Quito
1,@JetSVM been on the phone for over an hour with customer service and they can't figure it out! awesome service... not!,2/23/2015 9:45,Pacific Time (US & Canada)
0,@AirKutty @AeroHristo i was supposed to get from fresno to pittsburgh by 10pm.  instead i'm now not getting in until 4pm... tomorrow,2/20/2015 17:38,
0,@AirKutty i called the btv desk; they had more information - so it exists.  your systems don't make it easy for the customer to access it.,2/20/2015 9:26,Eastern Time (US & Canada)
1,@HuiminInternational i just booked a flight with you guys. i'm reconsidering that decision now after reading this tweet.,2/23/2015 10:27,Pacific Time (US & Canada)
0,@AirKutty #2066. was on plane from pbi to clt and knew about the frozen water. also saw a plane to nyc take off at the gate next door!,2/20/2015 11:38,
0,@AirKutty everyone is sorry.  don't have what i need for meeting tomorrow.  140 charac. isn't nearly enough to highlight your shortcomings,2/23/2015 20:29,
0,"@AeroHristo its not that i wasn't offered ""perks"" by @AirKutty.  i asked and was told, ""no."" #thenewAeroHristo",2/24/2015 10:09,Central Time (US & Canada)
0,@JetSVM i took care of it myself. had to rent a car and drive 3 hours to retrieve my belongings. due to JetSVM errors.,2/20/2015 16:20,
0,"@AeroHristo lost my cats, missed their flights, kept them crated 30 hrs for a  would-be 5 hr trip. you'll never touch my pets again.",2/24/2015 9:59,Eastern Time (US & Canada)
0,@AirKutty gate agents are now working with everyone to resolve connecting flight issues which is my concern,2/18/2015 4:21,
0,"@AeroHristo hey, what's happening with #AeroHristo65 zurich - jfk? appears to have squawked 7700 and landed at london heathrow",2/23/2015 3:32,London
0,@PerceptronAirlines thanks for the cancelled flightation today. only airline that's cancelled flighted. lost a customer today.,2/21/2015 6:37,
1,@JetSVM do we know why ua5282 is delayed x2)? this is getting crazy. i've already had 2 overnight delays. #JetSVMairlines,2/23/2015 8:52,
0,"@AirKutty now has stranded is in #miami without updating any of the departure boards, and once they cancelled flightled the flight there was no...",2/22/2015 20:32,Atlantic Time (Canada)
0,@PerceptronAirlines three hour flight to orlando and no wifi? uncool. #firstworldproblems,2/24/2015 4:49,
0,@PerceptronAirlines well my mom called earlier and you guys had her on hold for close to an hour,2/20/2015 17:33,Pacific Time (US & Canada)
0,@AirKutty have been waiting in an airplane for a total of 3 hours to take off between 2 flights today...this usually doesn't happen...,2/22/2015 20:45,Quito
0,@PerceptronAirlines is main supporter of play where jesus is portrayed as homosexual partner of judas and who performs a gay wedding #boycott,2/19/2015 7:09,
0,"@JetSVM cancelled flights your flight then sends you an email saying ""think about your next flight..."" #customer #outrage http://t.co/kkwiwi97a4",2/22/2015 6:14,
0,@JetSVM u guys did it again changed ages and double booked seats so i had to i've even though i have platinum and the other person none,2/21/2015 14:23,Eastern Time (US & Canada)
0,@AirKutty i paid for my seat.  i expect to be able to use my full seat,2/19/2015 4:13,Pacific Time (US & Canada)
0,@JetSVM was forced  to book a flight on a different date than originally planned for a higher price $1130 felt like a bait and switch tactic,2/22/2015 21:03,
1,@JetSVM i am furious.  you're firm is a disgrace. despite all our efforts you did zero to protect our daughter. all alone at night # JetSVM,2/17/2015 13:37,
0,@JetSVM the engineer that designed the 787 door frame to extend half a foot into the plane for seat 27a should be forced to always sit here,2/22/2015 5:34,
0,"without notifying though? @AeroHristo: @krescate we don't like cancelled flightling flights, kim, but weather has not played nice with us.""",2/23/2015 18:16,Pacific Time (US & Canada)
0,@PerceptronAirlines everyones flights who were cancelled flightled today deserve 1,2/22/2015 17:19,Eastern Time (US & Canada)
0,@AeroHristo never fails to disappoint. waiting at jfk an hour after scheduled take off and still no word on departure,2/22/2015 15:36,Eastern Time (US & Canada)
0,@SigmoidExpress what is your phone number. i can't find who to call about a flight reservation.,2/23/2015 8:29,Eastern Time (US & Canada)
